Entity,Code,Year,Fossil Fuels (TWh)
Romania,ROU,2016,278.2399609
Romania,ROU,2017,291.5206863
Romania,ROU,2018,294.5929732
Romania,ROU,2019,287.9841998
Russia,RUS,1985,8801.023899
Russia,RUS,1986,8939.97034
Russia,RUS,1987,9208.194514
Russia,RUS,1988,9359.683151
Russia,RUS,1989,9396.66656
Russia,RUS,1990,9246.803332
Russia,RUS,1991,9100.945195
Russia,RUS,1992,8716.636724
Russia,RUS,1993,8065.392602
Russia,RUS,1994,7340.469368
Russia,RUS,1995,6898.252732
Russia,RUS,1996,6647.382543
Russia,RUS,1997,6237.44335
Russia,RUS,1998,6234.799197
Russia,RUS,1999,6265.974866
Russia,RUS,2000,6357.780937
Russia,RUS,2001,6431.023046
Russia,RUS,2002,6427.907789
Russia,RUS,2003,6577.556201
Russia,RUS,2004,6605.757932
Russia,RUS,2005,6598.528634
Russia,RUS,2006,6906.459419
Russia,RUS,2007,6939.185193
Russia,RUS,2008,7004.36345
Russia,RUS,2009,6590.12983
Russia,RUS,2010,6896.327209
Russia,RUS,2011,7159.940151
Russia,RUS,2012,7170.48185
Russia,RUS,2013,7039.804622
Russia,RUS,2014,7070.886929
Russia,RUS,2015,6894.850618
Russia,RUS,2016,7027.402329
Russia,RUS,2017,7046.268304
Russia,RUS,2018,7357.949217
Russia,RUS,2019,7275.860145
Saudi Arabia,SAU,1965,235.1397376
Saudi Arabia,SAU,1966,238.3217851
Saudi Arabia,SAU,1967,241.7650829
Saudi Arabia,SAU,1968,245.5182439
Saudi Arabia,SAU,1969,249.6629689
Saudi Arabia,SAU,1970,262.8556628
Saudi Arabia,SAU,1971,263.272109
Saudi Arabia,SAU,1972,282.169293
Saudi Arabia,SAU,1973,301.0005941
Saudi Arabia,SAU,1974,319.3540252
Saudi Arabia,SAU,1975,253.2610557
Saudi Arabia,SAU,1976,292.7945392
Saudi Arabia,SAU,1977,345.7627841
Saudi Arabia,SAU,1978,385.3360383
Saudi Arabia,SAU,1979,466.8436601
Saudi Arabia,SAU,1980,419.9416676
Saudi Arabia,SAU,1981,501.262158
Saudi Arabia,SAU,1982,552.1785942
Saudi Arabia,SAU,1983,598.0075181
Saudi Arabia,SAU,1984,715.323632
Saudi Arabia,SAU,1985,729.7468888
Saudi Arabia,SAU,1986,784.672115
Saudi Arabia,SAU,1987,831.7512268
Saudi Arabia,SAU,1988,870.2877729
Saudi Arabia,SAU,1989,856.5584583
Saudi Arabia,SAU,1990,928.350286
Saudi Arabia,SAU,1991,972.4655327
Saudi Arabia,SAU,1992,981.7696001
Saudi Arabia,SAU,1993,1002.863632
Saudi Arabia,SAU,1994,1159.581367
Saudi Arabia,SAU,1995,1130.006767
Saudi Arabia,SAU,1996,1168.57881
Saudi Arabia,SAU,1997,1190.301268
Saudi Arabia,SAU,1998,1252.577989
Saudi Arabia,SAU,1999,1275.456995
Saudi Arabia,SAU,2000,1334.905688
Saudi Arabia,SAU,2001,1422.358576
Saudi Arabia,SAU,2002,1481.408897
Saudi Arabia,SAU,2003,1569.217285
Saudi Arabia,SAU,2004,1702.474033
Saudi Arabia,SAU,2005,1814.511245
Saudi Arabia,SAU,2006,1883.858309
Saudi Arabia,SAU,2007,1965.807559
Saudi Arabia,SAU,2008,2143.669503
Saudi Arabia,SAU,2009,2259.358842
Saudi Arabia,SAU,2010,2476.77822
Saudi Arabia,SAU,2011,2556.72722
Saudi Arabia,SAU,2012,2710.451069
Saudi Arabia,SAU,2013,2721.594468
Saudi Arabia,SAU,2014,2917.261578
Saudi Arabia,SAU,2015,3009.157705
Saudi Arabia,SAU,2016,3048.78758
Saudi Arabia,SAU,2017,3056.868386
Saudi Arabia,SAU,2018,3029.131459
Saudi Arabia,SAU,2019,3061.01821
Singapore,SGP,1965,47.88804442
Singapore,SGP,1966,54.74376852
Singapore,SGP,1967,65.75607066
Singapore,SGP,1968,81.73460344
Singapore,SGP,1969,80.31858064
Singapore,SGP,1970,87.20544254
Singapore,SGP,1971,75.69793556
Singapore,SGP,1972,94.78766222
Singapore,SGP,1973,89.32669313
Singapore,SGP,1974,88.05858961
Singapore,SGP,1975,85.98603229
Singapore,SGP,1976,101.9919663
Singapore,SGP,1977,102.3747141
Singapore,SGP,1978,105.3737262
Singapore,SGP,1979,112.3334071
Singapore,SGP,1980,111.5712451
Singapore,SGP,1981,128.3599077
Singapore,SGP,1982,124.8937501
Singapore,SGP,1983,132.3116811
Singapore,SGP,1984,139.1026466
Singapore,SGP,1985,141.8937616
Singapore,SGP,1986,164.4848435
Singapore,SGP,1987,172.9655031
Singapore,SGP,1988,200.1584285
Singapore,SGP,1989,228.2664007
Singapore,SGP,1990,272.8324805
Singapore,SGP,1991,277.5330804
Singapore,SGP,1992,297.8056146
Singapore,SGP,1993,325.430109
Singapore,SGP,1994,372.3017345
Singapore,SGP,1995,388.1591044
Singapore,SGP,1996,391.6953599
Singapore,SGP,1997,412.0188891
Singapore,SGP,1998,417.7275239
Singapore,SGP,1999,413.5444386
Singapore,SGP,2000,442.2326999
Singapore,SGP,2001,501.577931
Singapore,SGP,2002,492.721535
Singapore,SGP,2003,465.4106796
Singapore,SGP,2004,521.1796142
Singapore,SGP,2005,547.7123654
Singapore,SGP,2006,602.8211239
Singapore,SGP,2007,647.2957898
Singapore,SGP,2008,688.6522306
Singapore,SGP,2009,740.7077112
Singapore,SGP,2010,795.9941124
Singapore,SGP,2011,827.6215579
Singapore,SGP,2012,831.0593279
Singapore,SGP,2013,849.200616
Singapore,SGP,2014,873.5880822
Singapore,SGP,2015,928.8456172
Singapore,SGP,2016,963.9594523
Singapore,SGP,2017,994.5641379
Singapore,SGP,2018,999.2396541
Singapore,SGP,2019,983.6636739
Slovakia,SVK,1965,100.2630341
Slovakia,SVK,1966,104.2848434
Slovakia,SVK,1967,105.7667074
Slovakia,SVK,1968,117.7323439
Slovakia,SVK,1969,124.261358
Slovakia,SVK,1970,135.918301
Slovakia,SVK,1971,147.555703
Slovakia,SVK,1972,155.1861739
Slovakia,SVK,1973,161.6488502
Slovakia,SVK,1974,166.9857278
Slovakia,SVK,1975,176.6351621
Slovakia,SVK,1976,182.7135914
Slovakia,SVK,1977,192.1959332
Slovakia,SVK,1978,202.7169019
Slovakia,SVK,1979,203.8281858
Slovakia,SVK,1980,199.5432635
Slovakia,SVK,1981,196.9643087
Slovakia,SVK,1982,193.3432269
Slovakia,SVK,1983,192.7716634
Slovakia,SVK,1984,207.1586343
Slovakia,SVK,1985,206.7858382
Slovakia,SVK,1986,199.3963526
Slovakia,SVK,1987,204.5761562
Slovakia,SVK,1988,206.4242671
Slovakia,SVK,1989,207.3788948
Slovakia,SVK,1990,208.6424477
Slovakia,SVK,1991,184.8574304
Slovakia,SVK,1992,176.6601738
Slovakia,SVK,1993,167.1326682
Slovakia,SVK,1994,158.2271991
Slovakia,SVK,1995,162.8666486
Slovakia,SVK,1996,166.7841584
Slovakia,SVK,1997,163.8845122
Slovakia,SVK,1998,164.5729292
Slovakia,SVK,1999,160.8442312
Slovakia,SVK,2000,157.7988626
Slovakia,SVK,2001,161.0381619
Slovakia,SVK,2002,160.2498851
Slovakia,SVK,2003,159.7337256
Slovakia,SVK,2004,154.917492
Slovakia,SVK,2005,163.2978051
Slovakia,SVK,2006,154.2802559
Slovakia,SVK,2007,147.8540808
Slovakia,SVK,2008,151.9800541
Slovakia,SVK,2009,139.3843368
Slovakia,SVK,2010,148.464861
Slovakia,SVK,2011,140.2934514
Slovakia,SVK,2012,132.2738817
Slovakia,SVK,2013,134.3259569
Slovakia,SVK,2014,121.4649783
Slovakia,SVK,2015,124.4621973
Slovakia,SVK,2016,125.8447198
Slovakia,SVK,2017,135.753015
Slovakia,SVK,2018,135.4503436
Slovakia,SVK,2019,127.4386872
Slovenia,SVN,1990,47.38888319
Slovenia,SVN,1991,44.68929131
Slovenia,SVN,1992,43.49166535
Slovenia,SVN,1993,46.45838717
Slovenia,SVN,1994,47.82089409
Slovenia,SVN,1995,51.32109717
Slovenia,SVN,1996,54.36733099
Slovenia,SVN,1997,56.55070941
Slovenia,SVN,1998,55.71284179
Slovenia,SVN,1999,54.8474461
Slovenia,SVN,2000,53.55635035
Slovenia,SVN,2001,55.99182507
Slovenia,SVN,2002,56.29646198
Slovenia,SVN,2003,56.75705763
Slovenia,SVN,2004,57.89832326
Slovenia,SVN,2005,58.75798423
Slovenia,SVN,2006,60.22056123
Slovenia,SVN,2007,60.28594323
Slovenia,SVN,2008,64.2176236
Slovenia,SVN,2009,56.98124086
Slovenia,SVN,2010,57.79122929
Slovenia,SVN,2011,56.45525989
Slovenia,SVN,2012,54.62941954
Slovenia,SVN,2013,52.28940794
Slovenia,SVN,2014,47.8757783
Slovenia,SVN,2015,48.02605398
Slovenia,SVN,2016,51.39126972
Slovenia,SVN,2017,52.50240228
Slovenia,SVN,2018,52.9449943
Slovenia,SVN,2019,50.06752422
South Africa,ZAF,1965,354.1193836
South Africa,ZAF,1966,356.3227742
South Africa,ZAF,1967,371.0782674
South Africa,ZAF,1968,391.6372808
South Africa,ZAF,1969,403.2529957
South Africa,ZAF,1970,421.4043005
South Africa,ZAF,1971,453.6955946
South Africa,ZAF,1972,466.5635555
South Africa,ZAF,1973,501.6925833
South Africa,ZAF,1974,515.7476965
South Africa,ZAF,1975,550.0962748
South Africa,ZAF,1976,572.0550254
South Africa,ZAF,1977,586.012188
South Africa,ZAF,1978,580.3685129
South Africa,ZAF,1979,601.7156622
South Africa,ZAF,1980,642.931403
South Africa,ZAF,1981,747.038894
South Africa,ZAF,1982,805.7118332
South Africa,ZAF,1983,817.6943997
South Africa,ZAF,1984,882.7291745
South Africa,ZAF,1985,897.6303114
South Africa,ZAF,1986,901.9240085
South Africa,ZAF,1987,924.1712735
South Africa,ZAF,1988,1003.176406
South Africa,ZAF,1989,956.0705076
South Africa,ZAF,1990,1002.70897
South Africa,ZAF,1991,990.4478465
South Africa,ZAF,1992,998.4604932
South Africa,ZAF,1993,1004.240925
South Africa,ZAF,1994,1038.618631
South Africa,ZAF,1995,1083.886266
South Africa,ZAF,1996,1102.259971
South Africa,ZAF,1997,1123.00549
South Africa,ZAF,1998,1100.97946
South Africa,ZAF,1999,1144.544803
South Africa,ZAF,2000,1143.660617
South Africa,ZAF,2001,1154.881204
South Africa,ZAF,2002,1119.460724
South Africa,ZAF,2003,1218.415587
South Africa,ZAF,2004,1331.143105
South Africa,ZAF,2005,1263.617391
South Africa,ZAF,2006,1289.13762
South Africa,ZAF,2007,1321.42401
South Africa,ZAF,2008,1419.511621
South Africa,ZAF,2009,1415.71908
South Africa,ZAF,2010,1429.56869
South Africa,ZAF,2011,1405.79231
South Africa,ZAF,2012,1389.21362
South Africa,ZAF,2013,1390.879975
South Africa,ZAF,2014,1403.434432
South Africa,ZAF,2015,1352.492547
South Africa,ZAF,2016,1409.450279
South Africa,ZAF,2017,1390.117699
South Africa,ZAF,2018,1410.150409
South Africa,ZAF,2019,1430.965568
South Korea,KOR,1965,72.7164029
South Korea,KOR,1966,87.85482278
South Korea,KOR,1967,101.4660942
South Korea,KOR,1968,116.7712723
South Korea,KOR,1969,140.1075682
South Korea,KOR,1970,163.8563783
South Korea,KOR,1971,177.2871732
South Korea,KOR,1972,183.8076432
South Korea,KOR,1973,228.5393445
South Korea,KOR,1974,235.9342815
South Korea,KOR,1975,260.6212788
South Korea,KOR,1976,291.8417629
South Korea,KOR,1977,337.3283838
South Korea,KOR,1978,370.7654255
South Korea,KOR,1979,425.4187014
South Korea,KOR,1980,438.4872636
South Korea,KOR,1981,459.4371923
South Korea,KOR,1982,459.7592428
South Korea,KOR,1983,484.8229495
South Korea,KOR,1984,525.343955
South Korea,KOR,1985,567.2369293
South Korea,KOR,1986,610.9410554
South Korea,KOR,1987,653.2077737
South Korea,KOR,1988,747.0415779
South Korea,KOR,1989,799.0585642
South Korea,KOR,1990,902.1175897
South Korea,KOR,1991,1035.521995
South Korea,KOR,1992,1190.146837
South Korea,KOR,1993,1313.603627
South Korea,KOR,1994,1434.607041
South Korea,KOR,1995,1557.78078
South Korea,KOR,1996,1722.210188
South Korea,KOR,1997,1903.810936
South Korea,KOR,1998,1701.247565
South Korea,KOR,1999,1839.371204
South Korea,KOR,2000,1953.026885
South Korea,KOR,2001,2002.476698
South Korea,KOR,2002,2089.908167
South Korea,KOR,2003,2136.870163
South Korea,KOR,2004,2183.490488
South Korea,KOR,2005,2225.338325
South Korea,KOR,2006,2264.935779
South Korea,KOR,2007,2365.580057
South Korea,KOR,2008,2397.602765
South Korea,KOR,2009,2417.55598
South Korea,KOR,2010,2628.456201
South Korea,KOR,2011,2749.94223
South Korea,KOR,2012,2793.308474
South Korea,KOR,2013,2823.060335
South Korea,KOR,2014,2803.484842
South Korea,KOR,2015,2842.10992
South Korea,KOR,2016,2923.272508
South Korea,KOR,2017,3006.278977
South Korea,KOR,2018,3078.501249
South Korea,KOR,2019,2987.572102
Spain,ESP,1965,279.1925892
Spain,ESP,1966,301.2012843
Spain,ESP,1967,344.5459823
Spain,ESP,1968,360.6690491
Spain,ESP,1969,397.3635682
Spain,ESP,1970,443.8703201
Spain,ESP,1971,480.7964446
Spain,ESP,1972,511.0056705
Spain,ESP,1973,584.9954883
Spain,ESP,1974,606.3205181
Spain,ESP,1975,637.9886393
Spain,ESP,1976,703.3891624
Spain,ESP,1977,679.5825467
Spain,ESP,1978,677.8951156
Spain,ESP,1979,725.7443556
Spain,ESP,1980,783.7668628
Spain,ESP,1981,800.8329101
Spain,ESP,1982,789.4976555
Spain,ESP,1983,802.958139
Spain,ESP,1984,769.2249018
Spain,ESP,1985,748.24247
Spain,ESP,1986,755.3452254
Spain,ESP,1987,776.486817
Spain,ESP,1988,770.217522
Spain,ESP,1989,850.0159256
Spain,ESP,1990,837.9757779
Spain,ESP,1991,866.4819551
Spain,ESP,1992,943.3730169
Spain,ESP,1993,888.9901912
Spain,ESP,1994,932.4512876
Spain,ESP,1995,990.5262966
Spain,ESP,1996,986.6905346
Spain,ESP,1997,1071.761114
Spain,ESP,1998,1125.023716
Spain,ESP,1999,1196.420553
Spain,ESP,2000,1244.658934
Spain,ESP,2001,1274.08274
Spain,ESP,2002,1336.226398
Spain,ESP,2003,1375.461644
Spain,ESP,2004,1456.514033
Spain,ESP,2005,1513.518235
Spain,ESP,2006,1506.691996
Spain,ESP,2007,1541.869795
Spain,ESP,2008,1469.829417
Spain,ESP,2009,1321.512186
Spain,ESP,2010,1268.731096
Spain,ESP,2011,1273.133794
Spain,ESP,2012,1250.134466
Spain,ESP,2013,1128.5473
Spain,ESP,2014,1100.870171
Spain,ESP,2015,1156.956191
Spain,ESP,2016,1150.098673
Spain,ESP,2017,1213.63939
Spain,ESP,2018,1198.016581
Spain,ESP,2019,1174.890304
Sri Lanka,LKA,1965,5.484391054
Sri Lanka,LKA,1966,5.61672366
Sri Lanka,LKA,1967,5.752735713
Sri Lanka,LKA,1968,5.890354435
Sri Lanka,LKA,1969,6.026808988
Sri Lanka,LKA,1970,12.05178992
Sri Lanka,LKA,1971,10.97549017
Sri Lanka,LKA,1972,11.99010959
Sri Lanka,LKA,1973,12.4941875
Sri Lanka,LKA,1974,9.897526251
Sri Lanka,LKA,1975,9.577294884
Sri Lanka,LKA,1976,9.508809496
Sri Lanka,LKA,1977,10.11420531
Sri Lanka,LKA,1978,11.7617908
Sri Lanka,LKA,1979,12.08920259
Sri Lanka,LKA,1980,12.19407189
Sri Lanka,LKA,1981,14.37734267
Sri Lanka,LKA,1982,16.30491499
Sri Lanka,LKA,1983,17.82125898
Sri Lanka,LKA,1984,15.24234247
Sri Lanka,LKA,1985,13.8779061
Sri Lanka,LKA,1986,13.75776823
Sri Lanka,LKA,1987,15.65906225
Sri Lanka,LKA,1988,15.16574491
Sri Lanka,LKA,1989,14.41706564
Sri Lanka,LKA,1990,15.39618787
Sri Lanka,LKA,1991,16.26429446
Sri Lanka,LKA,1992,19.13282592
Sri Lanka,LKA,1993,18.59661207
Sri Lanka,LKA,1994,20.59879823
Sri Lanka,LKA,1995,22.31654652
Sri Lanka,LKA,1996,27.22979272
Sri Lanka,LKA,1997,29.52708834
Sri Lanka,LKA,1998,31.53516323
Sri Lanka,LKA,1999,34.41226753
Sri Lanka,LKA,2000,40.7623758
Sri Lanka,LKA,2001,40.06161115
Sri Lanka,LKA,2002,42.33854109
Sri Lanka,LKA,2003,42.64740301
Sri Lanka,LKA,2004,41.91896492
Sri Lanka,LKA,2005,48.06418873
Sri Lanka,LKA,2006,49.9522808
Sri Lanka,LKA,2007,52.99537573
Sri Lanka,LKA,2008,48.37771648
Sri Lanka,LKA,2009,50.95179771
Sri Lanka,LKA,2010,50.65808136
Sri Lanka,LKA,2011,56.70875787
Sri Lanka,LKA,2012,60.49259228
Sri Lanka,LKA,2013,52.16801118
Sri Lanka,LKA,2014,51.09116143
Sri Lanka,LKA,2015,64.54262913
Sri Lanka,LKA,2016,74.19520963
Sri Lanka,LKA,2017,79.08484132
Sri Lanka,LKA,2018,79.00979571
Sri Lanka,LKA,2019,85.61905905
Sweden,SWE,1965,255.6305012
Sweden,SWE,1966,284.39732
Sweden,SWE,1967,283.3373894
Sweden,SWE,1968,314.1647272
Sweden,SWE,1969,334.4644165
Sweden,SWE,1970,363.2725234
Sweden,SWE,1971,340.7567195
Sweden,SWE,1972,346.4250058
Sweden,SWE,1973,355.5373089
Sweden,SWE,1974,323.248773
Sweden,SWE,1975,324.0601848
Sweden,SWE,1976,354.0977894
Sweden,SWE,1977,339.5327425
Sweden,SWE,1978,406.7079737
Sweden,SWE,1979,439.6934204
Sweden,SWE,1980,389.4954505
Sweden,SWE,1981,349.5433513
Sweden,SWE,1982,328.0778552
Sweden,SWE,1983,292.4817762
Sweden,SWE,1984,285.4532528
Sweden,SWE,1985,309.7774906
Sweden,SWE,1986,331.9040964
Sweden,SWE,1987,291.9227746
Sweden,SWE,1988,275.7643714
Sweden,SWE,1989,265.5104132
Sweden,SWE,1990,268.207344
Sweden,SWE,1991,236.280136
Sweden,SWE,1992,245.2577673
Sweden,SWE,1993,242.9310307
Sweden,SWE,1994,255.3691193
Sweden,SWE,1995,244.8081689
Sweden,SWE,1996,263.0550671
Sweden,SWE,1997,244.283536
Sweden,SWE,1998,270.739301
Sweden,SWE,1999,260.3396049
Sweden,SWE,2000,230.0271146
Sweden,SWE,2001,236.8639009
Sweden,SWE,2002,242.4432362
Sweden,SWE,2003,255.9238959
Sweden,SWE,2004,247.8289083
Sweden,SWE,2005,244.801682
Sweden,SWE,2006,250.0738873
Sweden,SWE,2007,243.0713464
Sweden,SWE,2008,231.0200826
Sweden,SWE,2009,217.5069651
Sweden,SWE,2010,229.608097
Sweden,SWE,2011,209.7568056
Sweden,SWE,2012,201.7543981
Sweden,SWE,2013,199.7972851
Sweden,SWE,2014,193.0493583
Sweden,SWE,2015,190.8192282
Sweden,SWE,2016,196.5985148
Sweden,SWE,2017,194.9823213
Sweden,SWE,2018,188.779271
Sweden,SWE,2019,193.7333978
Switzerland,CHE,1965,111.2129915
Switzerland,CHE,1966,114.732049
Switzerland,CHE,1967,121.1770028
Switzerland,CHE,1968,132.7105414
Switzerland,CHE,1969,142.529869
Switzerland,CHE,1970,157.7916082
Switzerland,CHE,1971,165.0346992
Switzerland,CHE,1972,168.5057384
Switzerland,CHE,1973,181.1301271
Switzerland,CHE,1974,163.0220335
Switzerland,CHE,1975,158.1970102
Switzerland,CHE,1976,164.173815
Switzerland,CHE,1977,166.2015266
Switzerland,CHE,1978,170.531807
Switzerland,CHE,1979,164.8004205
Switzerland,CHE,1980,167.0622589
Switzerland,CHE,1981,158.1845054
Switzerland,CHE,1982,150.1899718
Switzerland,CHE,1983,163.2333345
Switzerland,CHE,1984,161.1287278
Switzerland,CHE,1985,164.2706239
Switzerland,CHE,1986,177.4719275
Switzerland,CHE,1987,168.879549
Switzerland,CHE,1988,168.7311019
Switzerland,CHE,1989,164.0843268
Switzerland,CHE,1990,175.5115087
Switzerland,CHE,1991,179.6365132
Switzerland,CHE,1992,181.7215448
Switzerland,CHE,1993,172.2928209
Switzerland,CHE,1994,177.0181502
Switzerland,CHE,1995,167.9941183
Switzerland,CHE,1996,174.4547121
Switzerland,CHE,1997,180.9163336
Switzerland,CHE,1998,183.3236119
Switzerland,CHE,1999,182.4327968
Switzerland,CHE,2000,178.1891951
Switzerland,CHE,2001,189.8265082
Switzerland,CHE,2002,180.8755347
Switzerland,CHE,2003,178.5322067
Switzerland,CHE,2004,178.7072094
Switzerland,CHE,2005,182.344292
Switzerland,CHE,2006,185.2753691
Switzerland,CHE,2007,169.7765667
Switzerland,CHE,2008,180.6104584
Switzerland,CHE,2009,181.5046669
Switzerland,CHE,2010,174.4994721
Switzerland,CHE,2011,166.2709786
Switzerland,CHE,2012,171.6049973
Switzerland,CHE,2013,179.8838817
Switzerland,CHE,2014,160.374668
Switzerland,CHE,2015,163.9557231
Switzerland,CHE,2016,158.4052817
Switzerland,CHE,2017,161.5148412
Switzerland,CHE,2018,155.0975566
Switzerland,CHE,2019,158.6119905
Taiwan,TWN,1965,62.7109485
Taiwan,TWN,1966,67.50757595
Taiwan,TWN,1967,74.47901486
Taiwan,TWN,1968,83.08196063
Taiwan,TWN,1969,89.89792914
Taiwan,TWN,1970,99.20646048
Taiwan,TWN,1971,126.0811834
Taiwan,TWN,1972,133.7189253
Taiwan,TWN,1973,158.7837248
Taiwan,TWN,1974,147.7709435
Taiwan,TWN,1975,162.5638198
Taiwan,TWN,1976,204.2228448
Taiwan,TWN,1977,225.8273048
Taiwan,TWN,1978,258.9058902
Taiwan,TWN,1979,267.0070733
Taiwan,TWN,1980,282.7528337
Taiwan,TWN,1981,250.2327655
Taiwan,TWN,1982,244.8315598
Taiwan,TWN,1983,266.1819438
Taiwan,TWN,1984,271.778476
Taiwan,TWN,1985,314.9759267
Taiwan,TWN,1986,354.5868817
Taiwan,TWN,1987,372.3640712
Taiwan,TWN,1988,428.0686122
Taiwan,TWN,1989,466.1149029
Taiwan,TWN,1990,483.8051454
Taiwan,TWN,1991,517.2916711
Taiwan,TWN,1992,547.8039813
Taiwan,TWN,1993,592.820582
Taiwan,TWN,1994,629.4489997
Taiwan,TWN,1995,672.2856609
Taiwan,TWN,1996,699.4570723
Taiwan,TWN,1997,755.089641
Taiwan,TWN,1998,800.1265526
Taiwan,TWN,1999,894.6339327
Taiwan,TWN,2000,915.4463882
Taiwan,TWN,2001,954.8889203
Taiwan,TWN,2002,994.2073356
Taiwan,TWN,2003,1048.415196
Taiwan,TWN,2004,1104.274929
Taiwan,TWN,2005,1114.362189
Taiwan,TWN,2006,1140.473401
Taiwan,TWN,2007,1190.892026
Taiwan,TWN,2008,1120.560315
Taiwan,TWN,2009,1101.083051
Taiwan,TWN,2010,1167.883729
Taiwan,TWN,2011,1152.424131
Taiwan,TWN,2012,1154.041401
Taiwan,TWN,2013,1178.583968
Taiwan,TWN,2014,1210.395883
Taiwan,TWN,2015,1210.104104
Taiwan,TWN,2016,1239.394925
Taiwan,TWN,2017,1268.893197
Taiwan,TWN,2018,1273.837047
Taiwan,TWN,2019,1222.656496
Thailand,THA,1965,28.2197223
Thailand,THA,1966,33.44744176
Thailand,THA,1967,37.63326205
Thailand,THA,1968,49.31716529
Thailand,THA,1969,53.38143076
Thailand,THA,1970,61.98945959
Thailand,THA,1971,68.46115644
Thailand,THA,1972,85.31719631
Thailand,THA,1973,90.32873921
Thailand,THA,1974,92.49684011
Thailand,THA,1975,100.0665639
Thailand,THA,1976,105.5298336
Thailand,THA,1977,118.2682299
Thailand,THA,1978,132.8605841
Thailand,THA,1979,137.1115869
Thailand,THA,1980,142.9147341
Thailand,THA,1981,139.9829567
Thailand,THA,1982,141.1032762
Thailand,THA,1983,157.6355303
Thailand,THA,1984,173.3200667
Thailand,THA,1985,183.2406771
Thailand,THA,1986,190.9346611
Thailand,THA,1987,225.4252651
Thailand,THA,1988,254.7913938
Thailand,THA,1989,289.4721241
Thailand,THA,1990,347.0045937
Thailand,THA,1991,385.7180405
Thailand,THA,1992,428.0365083
Thailand,THA,1993,490.5244249
Thailand,THA,1994,548.917253
Thailand,THA,1995,596.663404
Thailand,THA,1996,675.1432001
Thailand,THA,1997,712.9029239
Thailand,THA,1998,664.3142706
Thailand,THA,1999,715.3816392
Thailand,THA,2000,724.797804
Thailand,THA,2001,764.0716115
Thailand,THA,2002,838.3677662
Thailand,THA,2003,909.0238389
Thailand,THA,2004,976.1572401
Thailand,THA,2005,1010.809713
Thailand,THA,2006,1019.971016
Thailand,THA,2007,1065.338146
Thailand,THA,2008,1077.777743
Thailand,THA,2009,1114.102366
Thailand,THA,2010,1187.737631
Thailand,THA,2011,1226.463119
Thailand,THA,2012,1307.100891
Thailand,THA,2013,1328.626918
Thailand,THA,2014,1359.511911
Thailand,THA,2015,1402.943091
Thailand,THA,2016,1428.73867
Thailand,THA,2017,1443.258382
Thailand,THA,2018,1468.643728
Thailand,THA,2019,1463.066169
Trinidad and Tobago,TTO,1965,33.62568079
Trinidad and Tobago,TTO,1966,35.77741223
Trinidad and Tobago,TTO,1967,38.13786495
Trinidad and Tobago,TTO,1968,39.31431895
Trinidad and Tobago,TTO,1969,40.5423191
Trinidad and Tobago,TTO,1970,44.68061769
Trinidad and Tobago,TTO,1971,45.04846743
Trinidad and Tobago,TTO,1972,62.13245832
Trinidad and Tobago,TTO,1973,61.64424237
Trinidad and Tobago,TTO,1974,59.38496029
Trinidad and Tobago,TTO,1975,47.84134161
Trinidad and Tobago,TTO,1976,53.81288972
Trinidad and Tobago,TTO,1977,55.976852
Trinidad and Tobago,TTO,1978,56.3430473
Trinidad and Tobago,TTO,1979,49.77108509
Trinidad and Tobago,TTO,1980,47.86729302
Trinidad and Tobago,TTO,1981,50.57015601
Trinidad and Tobago,TTO,1982,59.4062028
Trinidad and Tobago,TTO,1983,57.9662836
Trinidad and Tobago,TTO,1984,57.14533627
Trinidad and Tobago,TTO,1985,59.04800224
Trinidad and Tobago,TTO,1986,61.36840882
Trinidad and Tobago,TTO,1987,57.91485578
Trinidad and Tobago,TTO,1988,63.66787621
Trinidad and Tobago,TTO,1989,62.63847011
Trinidad and Tobago,TTO,1990,69.50104949
Trinidad and Tobago,TTO,1991,69.30911628
Trinidad and Tobago,TTO,1992,73.35073951
Trinidad and Tobago,TTO,1993,77.32821186
Trinidad and Tobago,TTO,1994,81.94119166
Trinidad and Tobago,TTO,1995,88.86669276
Trinidad and Tobago,TTO,1996,100.7470645
Trinidad and Tobago,TTO,1997,100.7178011
Trinidad and Tobago,TTO,1998,102.2336432
Trinidad and Tobago,TTO,1999,113.6316881
Trinidad and Tobago,TTO,2000,118.7712942
Trinidad and Tobago,TTO,2001,128.1271092
Trinidad and Tobago,TTO,2002,139.0541974
Trinidad and Tobago,TTO,2003,155.9487236
Trinidad and Tobago,TTO,2004,171.4697513
Trinidad and Tobago,TTO,2005,183.8628679
Trinidad and Tobago,TTO,2006,214.7479307
Trinidad and Tobago,TTO,2007,221.4676213
Trinidad and Tobago,TTO,2008,218.2057898
Trinidad and Tobago,TTO,2009,216.3988617
Trinidad and Tobago,TTO,2010,233.8593146
Trinidad and Tobago,TTO,2011,229.6626637
Trinidad and Tobago,TTO,2012,226.0896306
Trinidad and Tobago,TTO,2013,230.2849928
Trinidad and Tobago,TTO,2014,229.1001899
Trinidad and Tobago,TTO,2015,222.2891903
Trinidad and Tobago,TTO,2016,197.2194031
Trinidad and Tobago,TTO,2017,209.2722327
Trinidad and Tobago,TTO,2018,198.1686574
Trinidad and Tobago,TTO,2019,198.2441897
Turkey,TUR,1965,84.67091218
Turkey,TUR,1966,97.61310948
Turkey,TUR,1967,100.9484846
Turkey,TUR,1968,116.4674654
