Entity,Code,Year,Fossil fuels per capita (kWh)
Africa,,1965,2058.24443
Africa,,1966,2103.540893
Africa,,1967,2063.597325
Africa,,1968,2107.265144
Africa,,1969,2082.552855
Africa,,1970,2186.514961
Africa,,1971,2344.493974
Africa,,1972,2407.30809
Africa,,1973,2543.999852
Africa,,1974,2576.996863
Africa,,1975,2655.438173
Africa,,1976,2825.959397
Africa,,1977,2878.720034
Africa,,1978,2915.915946
Africa,,1979,3115.872367
Africa,,1980,3281.6821
Africa,,1981,3572.76395
Africa,,1982,3726.833472
Africa,,1983,3754.570387
Africa,,1984,3760.117421
Africa,,1985,3774.413926
Africa,,1986,3736.264595
Africa,,1987,3775.850793
Africa,,1988,3915.548953
Africa,,1989,3806.996743
Africa,,1990,3843.619379
Africa,,1991,3721.571392
Africa,,1992,3702.731736
Africa,,1993,3635.521718
Africa,,1994,3643.233885
Africa,,1995,3691.833433
Africa,,1996,3692.344712
Africa,,1997,3667.613403
Africa,,1998,3624.196759
Africa,,1999,3641.543104
Africa,,2000,3626.139752
Africa,,2001,3679.400168
Africa,,2002,3618.56429
Africa,,2003,3719.92886
Africa,,2004,3895.610077
Africa,,2005,3832.016061
Africa,,2006,3803.705063
Africa,,2007,3842.80769
Africa,,2008,3995.911215
Africa,,2009,3964.018461
Africa,,2010,3976.927556
Africa,,2011,3884.954103
Africa,,2012,3927.713899
Africa,,2013,3918.434634
Africa,,2014,3924.095249
Africa,,2015,3882.19174
Africa,,2016,3886.396134
Africa,,2017,3860.353433
Africa,,2018,3883.183448
Africa,,2019,3855.494798
Algeria,DZA,1965,1884.301718
Algeria,DZA,1966,2230.707456
Algeria,DZA,1967,2036.539566
Algeria,DZA,1968,2098.962554
Algeria,DZA,1969,2309.183863
Algeria,DZA,1970,2422.666704
Algeria,DZA,1971,2606.042986
Algeria,DZA,1972,2825.080055
Algeria,DZA,1973,3248.062592
Algeria,DZA,1974,3556.836757
Algeria,DZA,1975,4178.699604
Algeria,DZA,1976,4737.908654
Algeria,DZA,1977,5085.437363
Algeria,DZA,1978,6221.539875
Algeria,DZA,1979,7919.339627
Algeria,DZA,1980,9176.107643
Algeria,DZA,1981,10800.24688
Algeria,DZA,1982,12061.60051
Algeria,DZA,1983,12807.88491
Algeria,DZA,1984,11893.94613
Algeria,DZA,1985,11607.81791
Algeria,DZA,1986,11979.54833
Algeria,DZA,1987,11932.9011
Algeria,DZA,1988,12473.13924
Algeria,DZA,1989,11805.95189
Algeria,DZA,1990,12212.22825
Algeria,DZA,1991,11788.97481
Algeria,DZA,1992,11826.2062
Algeria,DZA,1993,10745.09351
Algeria,DZA,1994,10683.72039
Algeria,DZA,1995,10869.12799
Algeria,DZA,1996,10576.29288
Algeria,DZA,1997,10007.00056
Algeria,DZA,1998,10191.5505
Algeria,DZA,1999,10150.34956
Algeria,DZA,2000,9657.438537
Algeria,DZA,2001,9875.699713
Algeria,DZA,2002,10101.53546
Algeria,DZA,2003,10418.85242
Algeria,DZA,2004,10677.07045
Algeria,DZA,2005,11000.95842
Algeria,DZA,2006,11254.15962
Algeria,DZA,2007,11677.96529
Algeria,DZA,2008,12172.46896
Algeria,DZA,2009,12676.3059
Algeria,DZA,2010,12144.61335
Algeria,DZA,2011,12640.02342
Algeria,DZA,2012,13549.44316
Algeria,DZA,2013,14069.99159
Algeria,DZA,2014,15027.37747
Algeria,DZA,2015,15528.61375
Algeria,DZA,2016,15190.10387
Algeria,DZA,2017,15029.70531
Algeria,DZA,2018,15872.33172
Algeria,DZA,2019,16331.44126
Argentina,ARG,1965,13981.43461
Argentina,ARG,1966,14234.64375
Argentina,ARG,1967,14443.3281
Argentina,ARG,1968,14702.44993
Argentina,ARG,1969,15005.92232
Argentina,ARG,1970,13920.15268
Argentina,ARG,1971,14569.48515
Argentina,ARG,1972,14599.97808
Argentina,ARG,1973,14827.68596
Argentina,ARG,1974,14906.70785
Argentina,ARG,1975,14110.27986
Argentina,ARG,1976,14712.31096
Argentina,ARG,1977,15195.94061
Argentina,ARG,1978,14955.79621
Argentina,ARG,1979,15414.11488
Argentina,ARG,1980,14751.85484
Argentina,ARG,1981,13937.70938
Argentina,ARG,1982,13895.56091
Argentina,ARG,1983,14140.18872
Argentina,ARG,1984,13638.36494
Argentina,ARG,1985,12867.38324
Argentina,ARG,1986,14200.22282
Argentina,ARG,1987,14576.79509
Argentina,ARG,1988,15233.87224
Argentina,ARG,1989,14565.50344
Argentina,ARG,1990,13581.9561
Argentina,ARG,1991,13670.76423
Argentina,ARG,1992,14419.42687
Argentina,ARG,1993,14398.31021
Argentina,ARG,1994,14130.6182
Argentina,ARG,1995,14694.88624
Argentina,ARG,1996,15898.95866
Argentina,ARG,1997,15015.52133
Argentina,ARG,1998,15590.47806
Argentina,ARG,1999,15470.21788
Argentina,ARG,2000,15525.94234
Argentina,ARG,2001,14530.04178
Argentina,ARG,2002,13636.1107
Argentina,ARG,2003,14782.31221
Argentina,ARG,2004,15854.17339
Argentina,ARG,2005,16741.8045
Argentina,ARG,2006,17215.30953
Argentina,ARG,2007,18401.41719
Argentina,ARG,2008,18621.73326
Argentina,ARG,2009,17755.55827
Argentina,ARG,2010,18599.38206
Argentina,ARG,2011,18871.5005
Argentina,ARG,2012,19399.89788
Argentina,ARG,2013,19893.03003
Argentina,ARG,2014,19572.08994
Argentina,ARG,2015,19724.45263
Argentina,ARG,2016,19620.8232
Argentina,ARG,2017,19241.66245
Argentina,ARG,2018,18824.28
Argentina,ARG,2019,18101.02669
Australia,AUS,1965,33870.32999
Australia,AUS,1966,36528.60171
Australia,AUS,1967,37788.01903
Australia,AUS,1968,39070.43132
Australia,AUS,1969,39608.01968
Australia,AUS,1970,42147.60198
Australia,AUS,1971,43270.24781
Australia,AUS,1972,44626.89873
Australia,AUS,1973,47047.97281
Australia,AUS,1974,49206.75685
Australia,AUS,1975,49249.7422
Australia,AUS,1976,50637.98321
Australia,AUS,1977,52831.21738
Australia,AUS,1978,53400.31697
Australia,AUS,1979,55070.07909
Australia,AUS,1980,54950.33629
Australia,AUS,1981,54640.81009
Australia,AUS,1982,54051.59502
Australia,AUS,1983,53534.36892
Australia,AUS,1984,54962.51387
Australia,AUS,1985,54402.77253
Australia,AUS,1986,55415.20327
Australia,AUS,1987,56099.68265
Australia,AUS,1988,57694.24323
Australia,AUS,1989,59651.15208
Australia,AUS,1990,59787.09314
Australia,AUS,1991,58462.52316
Australia,AUS,1992,58319.91442
Australia,AUS,1993,59300.62567
Australia,AUS,1994,61125.54467
Australia,AUS,1995,62198.89903
Australia,AUS,1996,63073.27277
Australia,AUS,1997,64028.87734
Australia,AUS,1998,64884.64048
Australia,AUS,1999,67024.60299
Australia,AUS,2000,66599.62128
Australia,AUS,2001,66577.39641
Australia,AUS,2002,66802.98181
Australia,AUS,2003,66993.59855
Australia,AUS,2004,68332.31734
Australia,AUS,2005,66883.03961
Australia,AUS,2006,69810.9084
Australia,AUS,2007,69414.54339
Australia,AUS,2008,69152.96562
Australia,AUS,2009,66926.74645
Australia,AUS,2010,65456.52666
Australia,AUS,2011,65785.05432
Australia,AUS,2012,64049.86002
Australia,AUS,2013,63069.76061
Australia,AUS,2014,63471.01217
Australia,AUS,2015,63343.51519
Australia,AUS,2016,62495.92113
Australia,AUS,2017,61766.63876
Australia,AUS,2018,61306.1647
Australia,AUS,2019,64591.97885
Austria,AUT,1965,19430.6824
Austria,AUT,1966,20005.11515
Austria,AUT,1967,20012.2774
Austria,AUT,1968,21568.39382
Austria,AUT,1969,23063.46937
Austria,AUT,1970,25438.52691
Austria,AUT,1971,26933.43663
Austria,AUT,1972,27794.04882
Austria,AUT,1973,29539.75447
Austria,AUT,1974,28298.26899
Austria,AUT,1975,27585.96505
Austria,AUT,1976,30111.45497
Austria,AUT,1977,28533.10599
Austria,AUT,1978,30209.79839
Austria,AUT,1979,31390.84138
Austria,AUT,1980,30853.65773
Austria,AUT,1981,28968.46283
Austria,AUT,1982,27619.28172
Austria,AUT,1983,27619.735
Austria,AUT,1984,28667.66359
Austria,AUT,1985,29125.76573
Austria,AUT,1986,28976.0316
Austria,AUT,1987,29648.61225
Austria,AUT,1988,28906.78507
Austria,AUT,1989,29102.41444
Austria,AUT,1990,30912.20649
Austria,AUT,1991,32817.71562
Austria,AUT,1992,30541.17737
Austria,AUT,1993,30371.7936
Austria,AUT,1994,30319.6039
Austria,AUT,1995,31530.14079
Austria,AUT,1996,32636.00796
Austria,AUT,1997,32788.9174
Austria,AUT,1998,33052.30922
Austria,AUT,1999,32876.81628
Austria,AUT,2000,32574.89301
Austria,AUT,2001,34703.07306
Austria,AUT,2002,34863.80528
Austria,AUT,2003,37624.98073
Austria,AUT,2004,36867.3965
Austria,AUT,2005,37183.14544
Austria,AUT,2006,36331.11516
Austria,AUT,2007,34262.43683
Austria,AUT,2008,34617.3957
Austria,AUT,2009,31975.67947
Austria,AUT,2010,34226.14203
Austria,AUT,2011,32298.70904
Austria,AUT,2012,31279.49407
Austria,AUT,2013,31191.74116
Austria,AUT,2014,29111.5426
Austria,AUT,2015,29680.39636
Austria,AUT,2016,30123.02608
Austria,AUT,2017,31076.87388
Austria,AUT,2018,30281.52893
Austria,AUT,2019,30844.34725
Azerbaijan,AZE,1985,34631.77501
Azerbaijan,AZE,1986,36910.81082
Azerbaijan,AZE,1987,35167.51492
Azerbaijan,AZE,1988,34651.60995
Azerbaijan,AZE,1989,34761.27105
Azerbaijan,AZE,1990,35261.66036
Azerbaijan,AZE,1991,33285.04883
Azerbaijan,AZE,1992,27976.75043
Azerbaijan,AZE,1993,23565.04453
Azerbaijan,AZE,1994,21515.59294
Azerbaijan,AZE,1995,20054.12201
Azerbaijan,AZE,1996,16179.15352
Azerbaijan,AZE,1997,15266.75423
Azerbaijan,AZE,1998,15118.14626
Azerbaijan,AZE,1999,15092.55181
Azerbaijan,AZE,2000,15635.83863
Azerbaijan,AZE,2001,15000.56196
Azerbaijan,AZE,2002,14426.91588
Azerbaijan,AZE,2003,15361.05752
Azerbaijan,AZE,2004,17257.88083
Azerbaijan,AZE,2005,18511.32995
Azerbaijan,AZE,2006,18165.25597
Azerbaijan,AZE,2007,16233.42458
Azerbaijan,AZE,2008,16259.86848
Azerbaijan,AZE,2009,14105.17825
Azerbaijan,AZE,2010,13413.39712
Azerbaijan,AZE,2011,15071.1027
Azerbaijan,AZE,2012,15592.85258
Azerbaijan,AZE,2013,15915.82185
Azerbaijan,AZE,2014,16080.39572
Azerbaijan,AZE,2015,17313.04106
Azerbaijan,AZE,2016,16850.4435
Azerbaijan,AZE,2017,16394.37483
Azerbaijan,AZE,2018,16688.34261
Azerbaijan,AZE,2019,17678.02618
Bangladesh,BGD,1971,124.1423759
Bangladesh,BGD,1972,231.1733631
Bangladesh,BGD,1973,276.5179332
Bangladesh,BGD,1974,285.1589011
Bangladesh,BGD,1975,311.237178
Bangladesh,BGD,1976,349.3982532
Bangladesh,BGD,1977,352.5045849
Bangladesh,BGD,1978,368.5970219
Bangladesh,BGD,1979,396.3766372
Bangladesh,BGD,1980,437.6521602
Bangladesh,BGD,1981,427.9376399
Bangladesh,BGD,1982,465.7922207
Bangladesh,BGD,1983,443.8333898
Bangladesh,BGD,1984,461.3381554
Bangladesh,BGD,1985,507.7886109
Bangladesh,BGD,1986,549.4910452
Bangladesh,BGD,1987,590.103882
Bangladesh,BGD,1988,637.3663739
Bangladesh,BGD,1989,664.3216662
Bangladesh,BGD,1990,690.5214759
Bangladesh,BGD,1991,651.3007438
Bangladesh,BGD,1992,697.8519941
Bangladesh,BGD,1993,757.9267264
Bangladesh,BGD,1994,782.2169543
Bangladesh,BGD,1995,920.4542013
Bangladesh,BGD,1996,935.1239903
Bangladesh,BGD,1997,963.4143436
Bangladesh,BGD,1998,1002.595993
Bangladesh,BGD,1999,994.6664706
Bangladesh,BGD,2000,1048.944464
Bangladesh,BGD,2001,1173.564928
Bangladesh,BGD,2002,1195.104493
Bangladesh,BGD,2003,1245.949198
Bangladesh,BGD,2004,1268.748795
Bangladesh,BGD,2005,1349.323753
Bangladesh,BGD,2006,1443.650614
Bangladesh,BGD,2007,1459.937878
Bangladesh,BGD,2008,1524.095481
Bangladesh,BGD,2009,1668.075661
Bangladesh,BGD,2010,1683.036525
Bangladesh,BGD,2011,1806.620587
Bangladesh,BGD,2012,1914.219346
Bangladesh,BGD,2013,1950.469005
Bangladesh,BGD,2014,2012.90466
Bangladesh,BGD,2015,2337.38127
Bangladesh,BGD,2016,2343.820755
Bangladesh,BGD,2017,2401.765785
Bangladesh,BGD,2018,2532.903508
Bangladesh,BGD,2019,2976.296442
Belarus,BLR,1985,41206.43316
Belarus,BLR,1986,46741.5549
Belarus,BLR,1987,47133.5132
Belarus,BLR,1988,47549.47061
Belarus,BLR,1989,45792.36342
Belarus,BLR,1990,43790.12689
Belarus,BLR,1991,43274.80293
Belarus,BLR,1992,40971.13029
Belarus,BLR,1993,32873.21363
Belarus,BLR,1994,27466.18131
Belarus,BLR,1995,24993.99325
Belarus,BLR,1996,25712.91297
Belarus,BLR,1997,26062.34318
Belarus,BLR,1998,25601.63076
Belarus,BLR,1999,25038.08163
Belarus,BLR,2000,25863.44623
Belarus,BLR,2001,25367.83332
Belarus,BLR,2002,26297.6833
Belarus,BLR,2003,26361.723
Belarus,BLR,2004,29883.11193
Belarus,BLR,2005,29946.85362
Belarus,BLR,2006,31960.54928
Belarus,BLR,2007,31324.91976
Belarus,BLR,2008,31773.26836
Belarus,BLR,2009,30158.90704
Belarus,BLR,2010,32043.50607
Belarus,BLR,2011,31887.73717
Belarus,BLR,2012,34443.7689
Belarus,BLR,2013,30335.70324
Belarus,BLR,2014,31299.25173
Belarus,BLR,2015,28407.20033
Belarus,BLR,2016,28214.67419
Belarus,BLR,2017,28686.64491
Belarus,BLR,2018,30612.70618
Belarus,BLR,2019,30883.95065
Belgium,BEL,1965,43640.11477
Belgium,BEL,1966,41833.50497
Belgium,BEL,1967,43728.06436
Belgium,BEL,1968,48559.77054
Belgium,BEL,1969,53128.40819
Belgium,BEL,1970,55928.39725
Belgium,BEL,1971,54738.54564
Belgium,BEL,1972,57997.51017
Belgium,BEL,1973,58557.22889
Belgium,BEL,1974,56356.6887
Belgium,BEL,1975,50958.23228
Belgium,BEL,1976,53149.37931
Belgium,BEL,1977,52488.02214
Belgium,BEL,1978,54662.95716
Belgium,BEL,1979,56551.48792
Belgium,BEL,1980,53573.72681
Belgium,BEL,1981,50577.31182
Belgium,BEL,1982,47452.17691
Belgium,BEL,1983,43393.08205
Belgium,BEL,1984,44583.22955
Belgium,BEL,1985,44889.57576
Belgium,BEL,1986,45175.65045
Belgium,BEL,1987,46052.94814
Belgium,BEL,1988,46816.14262
Belgium,BEL,1989,47703.87851
Belgium,BEL,1990,50673.77629
Belgium,BEL,1991,52635.13751
Belgium,BEL,1992,52009.79236
Belgium,BEL,1993,51232.47499
Belgium,BEL,1994,54860.35884
Belgium,BEL,1995,55059.56651
Belgium,BEL,1996,58621.28713
Belgium,BEL,1997,58066.42907
Belgium,BEL,1998,59711.1143
Belgium,BEL,1999,58214.06553
Belgium,BEL,2000,59861.44667
Belgium,BEL,2001,59616.60426
Belgium,BEL,2002,58854.52811
Belgium,BEL,2003,61306.90791
Belgium,BEL,2004,61218.44181
Belgium,BEL,2005,59836.21908
Belgium,BEL,2006,59687.01715
Belgium,BEL,2007,59232.99586
Belgium,BEL,2008,60519.66789
Belgium,BEL,2009,54608.64336
Belgium,BEL,2010,57960.80743
Belgium,BEL,2011,52325.25744
Belgium,BEL,2012,50880.62508
Belgium,BEL,2013,51434.04885
Belgium,BEL,2014,48667.75274
Belgium,BEL,2015,50650.19161
Belgium,BEL,2016,51012.18183
Belgium,BEL,2017,51438.69901
Belgium,BEL,2018,52245.35906
Belgium,BEL,2019,51382.51101
Brazil,BRA,1965,2379.905085
Brazil,BRA,1966,2523.572292
Brazil,BRA,1967,2536.095669
Brazil,BRA,1968,2911.372392
Brazil,BRA,1969,3117.538338
Brazil,BRA,1970,3441.951106
Brazil,BRA,1971,3676.590241
Brazil,BRA,1972,4103.465515
Brazil,BRA,1973,4858.817284
Brazil,BRA,1974,5128.786904
Brazil,BRA,1975,5218.138292
Brazil,BRA,1976,5509.627705
Brazil,BRA,1977,5599.629113
Brazil,BRA,1978,5987.860522
Brazil,BRA,1979,6165.410712
Brazil,BRA,1980,5894.771129
Brazil,BRA,1981,5502.067238
Brazil,BRA,1982,5501.277634
Brazil,BRA,1983,5240.362553
Brazil,BRA,1984,5341.334232
Brazil,BRA,1985,5462.990224
Brazil,BRA,1986,5842.921827
Brazil,BRA,1987,5927.077401
Brazil,BRA,1988,5917.36586
Brazil,BRA,1989,5843.252236
Brazil,BRA,1990,5567.988074
Brazil,BRA,1991,5637.89615
Brazil,BRA,1992,5898.041977
Brazil,BRA,1993,6057.619736
Brazil,BRA,1994,6335.552262
Brazil,BRA,1995,6528.490768
Brazil,BRA,1996,6820.700725
Brazil,BRA,1997,7162.56645
Brazil,BRA,1998,7302.217921
Brazil,BRA,1999,7367.763122
Brazil,BRA,2000,7334.647941
Brazil,BRA,2001,7462.849681
Brazil,BRA,2002,7345.298589
Brazil,BRA,2003,7210.959478
Brazil,BRA,2004,7512.860639
Brazil,BRA,2005,7556.786292
Brazil,BRA,2006,7627.152284
Brazil,BRA,2007,7852.37999
Brazil,BRA,2008,8245.678096
Brazil,BRA,2009,7695.3216
Brazil,BRA,2010,8711.04759
Brazil,BRA,2011,9088.140638
Brazil,BRA,2012,9465.298286
Brazil,BRA,2013,10136.37576
Brazil,BRA,2014,10442.73461
Brazil,BRA,2015,10016.56374
Brazil,BRA,2016,9206.174844
Brazil,BRA,2017,9299.422711
Brazil,BRA,2018,8858.948742
Brazil,BRA,2019,8786.422648
Bulgaria,BGR,1965,13864.98461
Bulgaria,BGR,1966,14802.26599
Bulgaria,BGR,1967,17183.47233
Bulgaria,BGR,1968,19414.14986
Bulgaria,BGR,1969,21363.68402
Bulgaria,BGR,1970,23859.33068
Bulgaria,BGR,1971,24720.23622
Bulgaria,BGR,1972,25336.68842
Bulgaria,BGR,1973,26048.32619
Bulgaria,BGR,1974,26583.16968
Bulgaria,BGR,1975,28703.64816
Bulgaria,BGR,1976,29421.26529
Bulgaria,BGR,1977,30560.73821
Bulgaria,BGR,1978,31858.94493
Bulgaria,BGR,1979,32862.02784
Bulgaria,BGR,1980,34634.48889
Bulgaria,BGR,1981,33066.91681
Bulgaria,BGR,1982,33547.78353
Bulgaria,BGR,1983,33124.15916
Bulgaria,BGR,1984,32743.16559
Bulgaria,BGR,1985,32646.7632
Bulgaria,BGR,1986,33713.1272
Bulgaria,BGR,1987,33869.62362
Bulgaria,BGR,1988,33703.37565
Bulgaria,BGR,1989,33940.18668
Bulgaria,BGR,1990,31312.87494
Bulgaria,BGR,1991,24947.03607
Bulgaria,BGR,1992,23996.91863
Bulgaria,BGR,1993,25336.43818
Bulgaria,BGR,1994,24185.05865
Bulgaria,BGR,1995,25748.75888
Bulgaria,BGR,1996,25530.07791
Bulgaria,BGR,1997,24119.42227
Bulgaria,BGR,1998,23285.48878
Bulgaria,BGR,1999,20191.65755
Bulgaria,BGR,2000,19731.28805
Bulgaria,BGR,2001,20946.20096
Bulgaria,BGR,2002,19966.57896
Bulgaria,BGR,2003,21747.68576
Bulgaria,BGR,2004,21170.07905
Bulgaria,BGR,2005,22613.19405
Bulgaria,BGR,2006,23314.80239
Bulgaria,BGR,2007,24704.72219
Bulgaria,BGR,2008,24004.50544
Bulgaria,BGR,2009,20345.11763
Bulgaria,BGR,2010,20864.67891
Bulgaria,BGR,2011,23130.37748
Bulgaria,BGR,2012,21392.0817
Bulgaria,BGR,2013,19337.71552
Bulgaria,BGR,2014,20481.1242
Bulgaria,BGR,2015,22154.2075
Bulgaria,BGR,2016,21116.31125
Bulgaria,BGR,2017,22386.19074
Bulgaria,BGR,2018,21202.60453
Bulgaria,BGR,2019,20771.93106
Canada,CAN,1965,52959.49157
Canada,CAN,1966,54612.45209
Canada,CAN,1967,56573.01191
Canada,CAN,1968,59987.63688
Canada,CAN,1969,61755.66639
Canada,CAN,1970,65407.15534
Canada,CAN,1971,66042.60417
Canada,CAN,1972,68716.34638
Canada,CAN,1973,71362.63122
Canada,CAN,1974,71388.96919
Canada,CAN,1975,69938.00904
Canada,CAN,1976,72930.80702
Canada,CAN,1977,75934.28644
Canada,CAN,1978,74125.03078
Canada,CAN,1979,74953.58463
Canada,CAN,1980,75234.86086
Canada,CAN,1981,71269.76654
Canada,CAN,1982,68092.35452
Canada,CAN,1983,64693.08527
Canada,CAN,1984,67778.17856
Canada,CAN,1985,67571.05976
Canada,CAN,1986,65072.34368
Canada,CAN,1987,66525.44084
Canada,CAN,1988,70261.89311
Canada,CAN,1989,72389.96723
Canada,CAN,1990,69575.92242
Canada,CAN,1991,66580.82202
Canada,CAN,1992,67995.04763
Canada,CAN,1993,67578.64823
Canada,CAN,1994,68864.99111
Canada,CAN,1995,70718.27506
Canada,CAN,1996,71601.33659
Canada,CAN,1997,73233.18481
Canada,CAN,1998,73575.25985
Canada,CAN,1999,74932.61967
Canada,CAN,2000,76517.65147
Canada,CAN,2001,75087.58396
Canada,CAN,2002,76534.84431
Canada,CAN,2003,77747.27001
Canada,CAN,2004,76961.62178
Canada,CAN,2005,75415.64302
Canada,CAN,2006,73384.53565
Canada,CAN,2007,75704.98159
Canada,CAN,2008,73541.81361
Canada,CAN,2009,67714.408
Canada,CAN,2010,70338.84581
Canada,CAN,2011,72237.6504
Canada,CAN,2012,69917.47626
Canada,CAN,2013,71087.5915
Canada,CAN,2014,72032.50876
Canada,CAN,2015,70583.53848
Canada,CAN,2016,69072.84064
Canada,CAN,2017,69276.87795
Canada,CAN,2018,71165.32331
Canada,CAN,2019,69719.61251
Chile,CHL,1965,6822.375591
Chile,CHL,1966,7205.926046
Chile,CHL,1967,7219.170652
Chile,CHL,1968,7281.558406
Chile,CHL,1969,7661.543012
Chile,CHL,1970,7938.844358
Chile,CHL,1971,8382.62379
Chile,CHL,1972,8309.903388
Chile,CHL,1973,7843.339419
Chile,CHL,1974,7417.102065
Chile,CHL,1975,6401.962416
Chile,CHL,1976,6653.122233
Chile,CHL,1977,6762.020729
Chile,CHL,1978,7082.469068
Chile,CHL,1979,7222.241327
Chile,CHL,1980,7304.628111
Chile,CHL,1981,7371.463403
Chile,CHL,1982,6299.424436
Chile,CHL,1983,6260.301004
Chile,CHL,1984,6480.823799
Chile,CHL,1985,6261.283643
Chile,CHL,1986,6366.643371
Chile,CHL,1987,6490.155846
Chile,CHL,1988,7505.627761
Chile,CHL,1989,8859.820584
Chile,CHL,1990,9504.098501
Chile,CHL,1991,9842.517548
Chile,CHL,1992,10140.6437
Chile,CHL,1993,10665.5014
Chile,CHL,1994,11263.18277
Chile,CHL,1995,11945.50535
Chile,CHL,1996,13052.88461
Chile,CHL,1997,14843.78346
Chile,CHL,1998,15398.82313
Chile,CHL,1999,16378.00463
Chile,CHL,2000,16286.88878
Chile,CHL,2001,15742.51224
Chile,CHL,2002,16008.59958
Chile,CHL,2003,15867.97204
Chile,CHL,2004,16960.11361
Chile,CHL,2005,16889.69492
Chile,CHL,2006,17806.18422
Chile,CHL,2007,18874.67358
Chile,CHL,2008,18048.32541
Chile,CHL,2009,17307.83884
Chile,CHL,2010,17731.34899
Chile,CHL,2011,19496.26386
Chile,CHL,2012,19639.93504
Chile,CHL,2013,19585.86938
Chile,CHL,2014,18585.23695
Chile,CHL,2015,18516.49472
Chile,CHL,2016,19593.26854
Chile,CHL,2017,18846.47689
Chile,CHL,2018,19158.82855
Chile,CHL,2019,18723.47209
China,CHN,1965,2030.953104
China,CHN,1966,2158.92547
China,CHN,1967,1893.245259
China,CHN,1968,1848.126197
China,CHN,1969,2204.021057
China,CHN,1970,2767.78626
China,CHN,1971,3197.784063
China,CHN,1972,3359.919493
China,CHN,1973,3460.428151
China,CHN,1974,3482.286452
China,CHN,1975,3834.302405
China,CHN,1976,3971.791655
China,CHN,1977,4268.478818
China,CHN,1978,4632.991147
China,CHN,1979,4693.337374
China,CHN,1980,4694.148647
China,CHN,1981,4545.273359
China,CHN,1982,4665.600139
China,CHN,1983,4877.042534
China,CHN,1984,5170.562754
China,CHN,1985,5505.676993
China,CHN,1986,5673.612585
China,CHN,1987,6007.817909
China,CHN,1988,6326.273856
China,CHN,1989,6510.732427
China,CHN,1990,6474.958497
China,CHN,1991,6730.857979
China,CHN,1992,7007.913994
China,CHN,1993,7441.643887
China,CHN,1994,7782.610393
China,CHN,1995,7910.111914
China,CHN,1996,8281.664763
China,CHN,1997,8243.434102
China,CHN,1998,8185.07136
China,CHN,1999,8428.181914
China,CHN,2000,8616.094387
China,CHN,2001,8954.523036
China,CHN,2002,9713.995222
China,CHN,2003,11325.39928
China,CHN,2004,13132.34187
China,CHN,2005,14849.71642
China,CHN,2006,16191.7708
China,CHN,2007,17470.92005
China,CHN,2008,17734.15223
China,CHN,2009,18473.2251
China,CHN,2010,19509.32746
China,CHN,2011,21039.46638
China,CHN,2012,21427.62946
China,CHN,2013,21986.07762
China,CHN,2014,22038.47031
China,CHN,2015,21925.01946
China,CHN,2016,21832.57151
China,CHN,2017,22186.38964
China,CHN,2018,22686.75608
China,CHN,2019,23373.45439
Colombia,COL,1965,4187.883843
Colombia,COL,1966,4420.986824
Colombia,COL,1967,4546.412941
Colombia,COL,1968,4622.707652
Colombia,COL,1969,4518.061796
Colombia,COL,1970,4790.079846
Colombia,COL,1971,4535.944354
Colombia,COL,1972,4991.568683
Colombia,COL,1973,4797.153385
Colombia,COL,1974,5244.91001
Colombia,COL,1975,5126.091458
Colombia,COL,1976,5211.904365
Colombia,COL,1977,5214.627337
Colombia,COL,1978,5358.406973
Colombia,COL,1979,5521.321521
Colombia,COL,1980,5392.94139
Colombia,COL,1981,5456.460443
Colombia,COL,1982,5550.290847
Colombia,COL,1983,5772.884892
Colombia,COL,1984,5671.289062
Colombia,COL,1985,5716.078234
Colombia,COL,1986,5575.375651
Colombia,COL,1987,5938.110581
Colombia,COL,1988,5714.977146
Colombia,COL,1989,5813.027624
Colombia,COL,1990,5123.072937
Colombia,COL,1991,5287.524159
Colombia,COL,1992,5961.186133
Colombia,COL,1993,6173.69027
Colombia,COL,1994,6335.546292
Colombia,COL,1995,6358.133303
Colombia,COL,1996,6219.923327
Colombia,COL,1997,6650.532011
Colombia,COL,1998,6637.874218
Colombia,COL,1999,5669.956864
Colombia,COL,2000,5575.734365
Colombia,COL,2001,5324.089013
Colombia,COL,2002,5073.494959
Colombia,COL,2003,5124.630475
Colombia,COL,2004,5058.466584
Colombia,COL,2005,4962.73792
Colombia,COL,2006,5598.178042
Colombia,COL,2007,5473.369594
Colombia,COL,2008,5959.578381
Colombia,COL,2009,5792.833685
Colombia,COL,2010,6330.35644
Colombia,COL,2011,6216.016757
Colombia,COL,2012,6847.214823
Colombia,COL,2013,7117.413079
Colombia,COL,2014,7536.936647
Colombia,COL,2015,7519.321429
Colombia,COL,2016,7861.42583
Colombia,COL,2017,7404.676333
Colombia,COL,2018,7408.881319
Colombia,COL,2019,7965.145507
Croatia,HRV,1990,18677.10688
Croatia,HRV,1991,14163.74412
Croatia,HRV,1992,14292.02044
Croatia,HRV,1993,15004.62106
Croatia,HRV,1994,14764.54553
Croatia,HRV,1995,15381.63228
Croatia,HRV,1996,15510.91575
Croatia,HRV,1997,16780.03396
Croatia,HRV,1998,18009.22931
Croatia,HRV,1999,18047.42922
Croatia,HRV,2000,17494.47444
Croatia,HRV,2001,18244.44707
Croatia,HRV,2002,19231.7817
Croatia,HRV,2003,20617.76706
Croatia,HRV,2004,20197.39983
Croatia,HRV,2005,20344.01747
