Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
uk,12/11/2011,48.3,36.6,43.9,33.2,,0.03,,16.4,,16.8,0.3,87.62,Rain
uk,12/12/2011,50.1,38,44.3,31.5,,0.16,,24,42.7,18.1,0.1,84.45,Rain
uk,12/13/2011,54.2,41.3,46.8,33.4,,0.47,,26.1,42.5,22.9,0.2,74.07,Rain
uk,12/14/2011,43.4,40.2,41.8,34.3,,0.06,,19.8,,25.9,0.2,77.6,Rain
uk,12/15/2011,47,39.8,43.6,34.2,,0.01,,23.7,36.9,22.4,0.2,76.63,Rain
uk,12/16/2011,41.1,36.2,39,28,,0.54,,16.5,,16.6,0.3,86.72,Rain
uk,12/17/2011,42.5,32.3,37.9,26,,0.03,,12.8,,17.4,0.1,86.55,Rain
uk,12/18/2011,42.5,31.2,36.3,24.8,,0.02,,14.5,,22.3,0.1,83.61,Rain
uk,12/19/2011,44,30.5,38.1,27.3,,0.16,,10.2,,9.8,0.2,95.87,Rain
uk,12/20/2011,47.9,42.2,44.4,34.9,,0.01,,16.8,,22.6,0.2,81.74,Rain
uk,12/21/2011,54.2,43.1,49.5,39.4,,0.05,,11.8,,10.2,0.3,94.29,Rain
uk,12/22/2011,54.2,45.8,50.5,41,,0.01,,13.4,,16.4,0.1,87.56,Rain
uk,12/23/2011,53,42.2,49.7,34.4,,0.16,,21.4,47.2,18.7,0.3,84.04,Rain
uk,12/24/2011,47.4,38,43.1,31.6,,0.02,,15.5,,21.1,0.1,80.2,Rain
uk,12/25/2011,53.9,47.9,51.6,42.8,,0.02,,17.7,,27.1,0.3,82.71,Rain
uk,12/26/2011,55.7,50.3,53.2,,,0.01,,15.4,,24.6,0.2,83.59,Rain
uk,12/27/2011,51.2,46.7,50.2,41.6,,0,,13.2,,26.4,0.2,73.39,Clear
uk,12/28/2011,52.4,43.1,48.4,35.6,,0.02,,18.3,30,18.9,0.2,76.44,Rain
uk,12/29/2011,50.3,41.6,45.5,33.9,,0.16,,20.4,34.4,18.1,0.3,75.56,Rain
uk,12/30/2011,50.9,42.2,44.2,35.8,,0.14,,17.2,,12.4,29.7,84.85,"Rain, Partially cloudy"
uk,12/31/2011,54.8,51.5,52.9,,,0.09,,16.3,,26.1,49.8,89.76,"Rain, Partially cloudy"
uk,01/01/2012,55.5,45.6,52.2,39.6,,0.39,,16.7,,19.2,12.7,89.26,Rain
uk,01/02/2012,46.1,40,42.8,33.7,,0.44,,18.3,,22.4,4.8,80.55,Rain
uk,01/03/2012,54.6,42.4,48.1,35.7,,0.33,,33,56.4,14.8,12.4,81.82,Rain
uk,01/04/2012,49.4,41.6,45.1,32.9,,0,,30,46.3,16.4,0.2,77.54,Clear
uk,01/05/2012,53,45.6,49.9,39.2,,0.2,,32.3,58.8,21.8,0.2,68.57,Rain
uk,01/06/2012,48.8,40.7,45.3,35.4,,0.01,,15.2,,18.7,0.2,77.15,Rain
uk,01/07/2012,51.2,46.5,49.4,41.2,,0,,19.1,,21.9,0.2,71.79,Clear
uk,01/08/2012,49.7,46.7,48.2,42.3,,0,,10.9,,24,0.2,74.76,Clear
uk,01/09/2012,54.8,46.5,50.7,42.6,,0.01,,15.6,,17.8,0.2,84.48,Rain
uk,01/10/2012,52.8,48.8,50.7,45.6,,0.01,,12,,21.9,0.2,86.3,Rain
uk,01/11/2012,52.4,45.2,49,41,,0.03,,11.9,,23,0.1,83.07,Rain
uk,01/12/2012,55.1,42.5,48.6,38.3,,0,,17.8,,21.4,0.2,79.21,Clear
uk,01/13/2012,44,36.2,40.6,33.7,,0,,8.7,,12,0.1,81.28,Clear
uk,01/14/2012,43.4,29.6,36.9,33.5,,0.01,,5.3,,9.8,0,85.61,Rain
uk,01/15/2012,43.4,34.9,38.8,30.4,,0.01,,13,,14.1,0,75.97,Rain
uk,01/16/2012,44.3,34.8,38.2,29.3,,0,,9.2,,14.8,0.1,71.32,Clear
uk,01/17/2012,43.4,29.9,37.4,24.2,,0.01,,6.3,,10.5,0.2,83.36,Rain
uk,01/18/2012,53.9,41.3,49.1,36.5,,0.03,,13.5,30,6.2,0.2,92.71,Rain
uk,01/19/2012,53,44.9,49.7,37.7,,0.32,,18.2,38,24,0.2,85.21,Rain
uk,01/20/2012,51.2,41.3,46.5,34.4,,0,,19.5,,18.5,0.2,77.61,Clear
uk,01/21/2012,54.8,46.1,50.9,39.8,,0.01,,23.3,43.8,23.1,0.3,74.74,Rain
uk,01/22/2012,53.7,43.1,47.7,36,,0.01,,20.8,36.9,19.1,0.2,67.52,Rain
uk,01/23/2012,47.6,38.9,43.8,35.8,,0,,12.8,,21,0.2,77.49,Clear
uk,01/24/2012,50.1,36.2,43,31.9,,0.2,,10.2,,6.7,0.2,96.08,Rain
uk,01/25/2012,50.3,47.6,49.2,42.3,,0.03,,17.2,,14.5,0.3,88.89,Rain
uk,01/26/2012,50.2,38.6,45.8,32.5,,0.07,,19.8,,21.9,0.2,79.34,Rain
uk,01/27/2012,47.9,38,41.8,31.9,,0.08,,12.3,,21.9,0.1,77.7,Rain
uk,01/28/2012,44.7,39.3,41.1,34,,0.1,,10.2,,12.1,0.2,83.79,Rain
uk,01/29/2012,41.3,35.7,38.3,31,,0.01,,8.9,,5,0.2,88.08,Rain
uk,01/30/2012,39.8,34.4,37.4,31.9,,0.01,,6.4,,8.1,0.2,77.46,Rain
uk,01/31/2012,36.8,32.3,35.2,27.5,,0.01,,9.8,,3.7,0.2,82.28,Rain
uk,02/01/2012,38.9,31.4,34.4,21.7,,0,,17.5,32.2,13.8,0.1,65.71,Clear
uk,02/02/2012,35.3,29.9,31.8,21.1,,0.01,,15.6,,25.1,0,56.92,Rain
uk,02/03/2012,35.3,28.7,31.7,22.2,,0,,8.7,,18.8,0.1,64.82,Clear
uk,02/04/2012,34.1,27.6,30.9,21,,0,0.39,12.8,28.9,6.4,0.2,79.07,Snow
uk,02/05/2012,36.2,32.3,34.1,23.1,,0.25,3.54,12.1,32.2,2.7,0.3,95.64,Snow
uk,02/06/2012,41.1,34.4,37.1,32.8,,0.17,1.61,4.7,,2.9,0.2,91.31,Snow
uk,02/07/2012,38,27.8,33.7,18.5,,0.02,0.79,11.8,,10.7,0.2,73.5,Snow
uk,02/08/2012,34.1,29,32.2,20.1,,0,,11.2,,13.8,0.2,75.66,Clear
uk,02/09/2012,36.2,30.8,33.3,24.6,,0,,6.9,,9,0.2,79.54,Clear
uk,02/10/2012,34.8,29.4,32.3,25.9,,0.12,0.83,7.6,,7.3,0.1,80.36,Snow
uk,02/11/2012,36.8,25,30.2,23.7,,0,,5.3,,4.6,0,74.88,Clear
uk,02/12/2012,42,26.3,34.3,23.1,,0.01,,8.2,,3.2,0.2,86.81,Rain
uk,02/13/2012,44.7,34.1,40.4,29.3,,0.02,,12.4,,8.1,0.2,89.17,Rain
uk,02/14/2012,47.9,41.3,44.3,34.3,,0.02,,14.9,,16.2,0.2,74.59,Rain
uk,02/15/2012,52.1,44.9,48.5,38.7,,0,,17.2,,19.6,0.2,72.23,Clear
uk,02/16/2012,51.9,42.2,46.9,38.5,,0.01,,13.4,,20.4,0.2,73.62,Rain
uk,02/17/2012,53.7,44.9,49.3,41.2,,0.01,,13.7,,12.5,0.2,84.03,Rain
uk,02/18/2012,52.4,38.6,46.6,31,,0.12,,20.4,30,26,0.2,78.37,Rain
uk,02/19/2012,44.3,35.3,39.5,28.2,,0.01,,16.1,,26,0,61.91,Rain
uk,02/20/2012,47.6,29,39.2,26.5,,0,,14,,22.9,0.1,69.91,Clear
uk,02/21/2012,53.9,43.1,47.9,37.8,,0.02,,16.3,,21.7,0.2,75.54,Rain
uk,02/22/2012,51,46.1,48.3,39.8,,0.04,,20.2,36.9,13.2,0.3,83.21,Rain
uk,02/23/2012,62.7,51.2,55.9,,,0,,14.4,,13.9,0.2,83.71,Clear
uk,02/24/2012,59.1,49.7,53,45,,0,,14,,16.9,0.3,82.99,Clear
uk,02/25/2012,55.1,46.7,49.9,43.2,,0.01,,10.8,,18.2,0.2,64.1,Rain
uk,02/26/2012,55.7,39.3,47.3,39.8,,0,,8.6,,13.2,0.1,72.05,Clear
uk,02/27/2012,52.4,43.8,48.6,39.2,,0.01,,11.2,,15.1,0.2,83.99,Rain
uk,02/28/2012,57.8,50.3,52.8,,,0.01,,7.9,,6.2,0.3,85.17,Rain
uk,02/29/2012,55.1,49.7,51.8,47.4,,0,,7.6,,5.9,0.2,85.42,Clear
uk,03/01/2012,59.6,44.9,51.9,44.8,,0,,5.9,,4,0.1,77.34,Clear
uk,03/02/2012,49.7,43.4,46.3,41.9,,0,,8.8,,2.5,0.1,89.41,Clear
uk,03/03/2012,58.7,44.9,49.9,41.2,,0.03,,16.7,,7.8,0.2,80.9,Rain
uk,03/04/2012,49.7,39.8,44.4,31.4,,0.13,,20.2,36.9,13.4,0.3,88.89,Rain
uk,03/05/2012,50.3,40.2,44.3,30.7,,0.09,,24.2,38,32.6,0.3,62.79,Rain
uk,03/06/2012,45.2,39.5,41.9,31.9,,0,,14.4,,17.1,0.2,77.43,Clear
uk,03/07/2012,52.8,42,46.3,36.3,,0.19,,21.1,36.9,20.3,0.2,77.76,Rain
uk,03/08/2012,54.8,38,45.9,32.5,,0.04,,13.4,,18.9,0.1,67.6,Rain
uk,03/09/2012,52.4,44.9,49.3,40.2,,0.02,,13.4,,17.2,0.2,76.74,Rain
uk,03/10/2012,60.9,48.5,53.7,44.4,,0,,10.8,,13.3,0.2,80.15,Clear
uk,03/11/2012,61.1,44.7,52.3,44.7,,0.01,,8.3,,10.4,0.1,79.44,Rain
uk,03/12/2012,58.7,42.5,49,45.5,,0,,7.1,,4,0.1,85.06,Clear
uk,03/13/2012,52.8,43.8,46.6,40.5,,0,,6.6,,4.6,0.2,84.67,Clear
uk,03/14/2012,55.7,42.2,46,39.2,,0,,5.7,,4.2,0.2,79.37,Clear
uk,03/15/2012,63.2,38.6,49.3,35.9,,0.08,,10.4,,2.4,0,80.83,Rain
uk,03/16/2012,50.1,47.6,48.8,43,,0.01,,12,,7.5,0.2,75.45,Rain
uk,03/17/2012,52.1,46.1,48.9,41.8,,0.03,,11.7,,8.9,0.2,86.13,Rain
uk,03/18/2012,50.6,39.8,45.3,35.7,,0.15,,11.4,,15.2,0.1,80.88,Rain
uk,03/19/2012,56.6,35.3,46.5,33.8,,0,,10.4,,19.5,0,66.77,Clear
uk,03/20/2012,59.3,39.8,49.9,36.4,,0.05,,9.9,,21.1,0.1,70.87,Rain
uk,03/21/2012,61.1,47,53.2,44.2,,0,,11.3,,16.1,0.1,64.33,Clear
uk,03/22/2012,61.4,44,51.9,39.5,,0,,16.2,,5.1,0.2,70.65,Clear
uk,03/23/2012,69.2,45.6,55.7,46.6,,0,,5.8,,4.3,0.1,71.81,Clear
uk,03/24/2012,66.8,45.2,54.3,46.3,,0,,9.8,,5.4,0.1,73.18,Clear
uk,03/25/2012,57.5,41.1,48.2,38.2,,0,,8.7,,10.6,0.1,76.97,Clear
uk,03/26/2012,65.9,39.8,51.2,37.1,,0,,10.8,,9.9,0,70.3,Clear
uk,03/27/2012,65.9,44.3,53.8,42.8,,0.01,,9.7,,16.6,0,50.11,Rain
uk,03/28/2012,71.3,42.2,56.6,43.3,,0,,7.1,,21.2,0,47.68,Clear
uk,03/29/2012,67.7,44.9,56.6,42.2,,0,,9.2,,11.2,0.1,59.87,Clear
uk,03/30/2012,64.1,47.6,54.9,45.6,,0,,9.3,,5.3,0.1,68.31,Clear
uk,03/31/2012,52.4,44.9,49,40,,0,,14,,14.1,0.2,69.19,Clear
uk,04/01/2012,56.6,38.4,47.1,36.7,,0,,6.3,,20.6,0.1,58.29,Clear
uk,04/02/2012,59.6,40.4,50,38.9,,0,,7.4,,16.4,0.1,61.82,Clear
uk,04/03/2012,55.7,42,49.4,43.7,,0.02,,12.4,,12.7,0.2,74.42,Rain
uk,04/04/2012,50.6,38.9,46,34.9,,0.3,,12,,16.6,0.2,74.25,Rain
uk,04/05/2012,48.5,41.6,45.7,37.8,,0.01,,14.6,,10.5,0.2,74.32,Rain
uk,04/06/2012,55.5,34.4,45.5,31.4,,0,,12.4,,18.9,0.1,62.59,Clear
uk,04/07/2012,52.1,45.8,48.4,44,,0.02,,11.2,,17.7,0.2,73.09,Rain
uk,04/08/2012,56.4,44,50,40.1,,0.03,,14,,14,0.3,79.92,Rain
uk,04/09/2012,52.1,47.6,49.8,42.7,,0.19,,19.9,38,10.3,0.3,89.45,Rain
uk,04/10/2012,57.4,43.4,49.3,37.7,,0.16,,17.1,38,23,0.1,70.62,Rain
uk,04/11/2012,56.6,38.9,48.3,37.4,,0.05,,13.4,,23.9,0.1,67.09,Rain
uk,04/12/2012,54.8,39.5,47.3,40.9,,0.06,,9.7,,17.5,0.2,76.18,Rain
uk,04/13/2012,54.2,40.2,47.4,37.5,,0.02,,6.4,,12.3,0.1,76.2,Rain
uk,04/14/2012,53.7,43.1,47.8,38.7,,0.18,,13.6,,17,0.2,71.53,Rain
uk,04/15/2012,49.2,38.9,44.1,31.2,,0,,17.1,31.1,25.5,0.1,65.13,Clear
uk,04/16/2012,52.4,37.5,44.5,34,,0.01,,11.4,,25.7,0.1,56.17,Rain
uk,04/17/2012,57.8,41.6,47.1,35.6,,0.04,,22.7,39.1,22.1,0.2,70.51,Rain
uk,04/18/2012,51,43.4,46.5,37.5,,0.41,,17.2,35.8,13.5,0.3,86.47,Rain
uk,04/19/2012,51.1,44.3,46.1,38,,0.8,,12.8,,10.6,0.2,91.84,Rain
uk,04/20/2012,54.8,42.2,46.9,37.5,,0.12,,14.9,34.4,15.2,0.2,83.36,Rain
uk,04/21/2012,55.5,39.5,47.4,35.6,,0.21,,16.5,,27.3,0.1,72.75,Rain
uk,04/22/2012,58.4,40.7,48.2,36.4,,0.06,,18.3,39.1,21.4,0.1,77.62,Rain
uk,04/23/2012,50.3,45.2,46.7,40.7,,0.18,,14,,12.3,0.2,85.42,Rain
uk,04/24/2012,55.1,45.2,48.9,39.5,,0.23,,14,,16.4,0.2,74.3,Rain
uk,04/25/2012,53.9,44.3,48.2,36.4,,0.27,,19.5,39.1,12.2,0.3,87.77,Rain
uk,04/26/2012,58.4,48.3,52,42.3,,0.5,,26.4,42.7,15.4,0.3,77.64,Rain
uk,04/27/2012,60,49.4,52.6,45,,0.29,,15.6,30,20.7,0.2,77.11,Rain
uk,04/28/2012,50.6,43.8,48,35.6,,0.22,,21.9,39.1,8.5,0.3,91.39,Rain
uk,04/29/2012,59.6,43.1,49,34.6,,0.66,,21.7,39.1,15.3,0.3,85.77,Rain
uk,04/30/2012,63.8,47.9,56.1,42.8,,0,,14.6,,28.5,0.1,66.65,Clear
uk,05/01/2012,63.8,52.4,57,,,0.55,,14,,12.3,0.2,83.75,Rain
uk,05/02/2012,58.4,50.1,52.7,,,0,,13.5,,8,0.3,83.67,Clear
uk,05/03/2012,49.4,46.7,48.2,42.7,,0.21,,10.2,,8.9,0.2,88.64,Rain
uk,05/04/2012,48.8,45.8,47.2,43,,0.02,,9.3,,11.5,0.3,84.64,Rain
uk,05/05/2012,50.6,43.8,46.3,37.6,,0.13,,13.9,,22.2,0.3,71.09,Rain
uk,05/06/2012,48.3,42.5,45.3,37.6,,0.03,,9.9,,22.1,0.2,73.19,Rain
uk,05/07/2012,59.1,42,49.7,41.3,,0.02,,13.2,,13.5,1.6,81.71,Rain
uk,05/08/2012,64.5,50.6,56.3,,,0.2,,12.5,,16.7,0.3,81.62,Rain
uk,05/09/2012,60,51.5,56,,,0.11,,13.9,33.3,5.9,0.3,91.44,Rain
uk,05/10/2012,62.9,57.8,60.3,,,0.48,,18.6,42.5,14,0.4,90.01,Rain
uk,05/11/2012,61.4,49.7,56.1,45.9,,0,,17.2,,29.9,0.2,63.61,Clear
uk,05/12/2012,58.7,43.1,51.3,39,,0,,12,,30.8,0.1,56.18,Clear
uk,05/13/2012,62.3,43.1,53.3,40.2,,0,,16.8,,21.4,0.1,60.62,Clear
uk,05/14/2012,53.3,45.2,49.8,40.5,,0.14,,14,,19.9,0.2,79.09,Rain
uk,05/15/2012,54.2,42.9,46.8,37.3,,0.24,,16,31.8,20.2,0.2,80.97,Rain
uk,05/16/2012,57.3,39.5,49.8,35.9,,0.02,,11.9,,23.7,0.1,63.18,Rain
uk,05/17/2012,58.2,44.4,52.6,43,,0,,10.2,,22.1,2.7,64.42,Clear
uk,05/18/2012,61.4,49.4,55.4,45.4,,0,,10.2,,11.4,0.3,75.11,Clear
uk,05/19/2012,62,51.9,56.6,,,0.03,,12.3,,9.6,0.3,77.66,Rain
uk,05/20/2012,54.2,48.8,51.4,44.5,,0,,12.8,,13.1,0.2,81.74,Clear
uk,05/21/2012,61.4,49.4,54.9,44.9,,0,,13.9,,8.4,0.2,81.28,Clear
uk,05/22/2012,77.3,53.3,64.4,,,0,,14,,8.8,0.1,74.32,Clear
uk,05/23/2012,78.9,57.5,67.4,,,0,,8.6,,9.2,0,72.94,Clear
uk,05/24/2012,79.1,60.2,69.3,,,0,,8.8,,7.3,0,75.7,Clear
uk,05/25/2012,76.7,61.8,69.1,,,0,,18.2,35.8,14.4,0,61.47,Clear
uk,05/26/2012,77.6,59.6,68.6,,,0,,18.3,32.2,17.8,0,56.09,Clear
uk,05/27/2012,79.8,56.9,68.5,,,0,,13.1,,20.3,0,54.38,Clear
uk,05/28/2012,79.4,58.7,69.5,,,0,,10.8,,19,0.1,59.08,Clear
uk,05/29/2012,74,58.4,65.4,,,0,,8.2,,14.2,0.1,70.75,Clear
uk,05/30/2012,76.7,55.5,65.7,,,0.06,,11.3,,13.7,0.1,70.25,Rain
uk,05/31/2012,68.3,57.5,62.3,,,0.01,,18.2,,16.6,0.2,74.36,Rain
uk,06/01/2012,68.6,57.8,62.8,,,0,,9.8,,15.6,0.3,76.37,Clear
uk,06/02/2012,64.1,54.2,57.6,,,0.03,,13,,9,0.3,80.57,Rain
uk,06/03/2012,54.2,52.1,53,,,0.82,,12.3,,4.6,0.3,95.27,Rain
uk,06/04/2012,57.8,46.1,51.7,40.2,,0.65,,14,,18.9,0.2,78.38,Rain
uk,06/05/2012,59.6,47,53.2,,,0.21,,13.4,,14.8,0.2,80.14,Rain
uk,06/06/2012,66.3,54.8,59.5,,,0.18,,17.8,,13.6,0.2,80.95,Rain
uk,06/07/2012,63.6,54.8,58.7,,,0.33,,21.9,40.3,11.5,0.3,85.08,Rain
uk,06/08/2012,60.2,54.8,57,,,0.16,,27.5,43.6,13.9,0.4,76.87,Rain
uk,06/09/2012,65.4,52.1,57.9,,,0,,20.8,35.8,24.3,1,59.78,Clear
uk,06/10/2012,63.8,48.8,57,48.8,,0.03,,8.7,,14.3,0.2,76.92,Rain
uk,06/11/2012,56.4,52.1,54.5,,,1.61,,13.5,,4.6,0.3,95.61,Rain
uk,06/12/2012,56,51.5,53.5,,,0.43,,15,,17.2,0.3,82.59,Rain
uk,06/13/2012,64.7,46.6,56.2,,,0,,8.1,,22.3,0.1,65.44,Clear
uk,06/14/2012,65.9,48.8,57.1,47.4,,0,,14.6,,19.5,0.2,69.75,Clear
uk,06/15/2012,64.7,55.1,59.7,,,0.4,,20.3,34.4,14.7,0.2,77.66,Rain
uk,06/16/2012,64.1,54.8,59.4,,,0.01,,24.2,42.5,16,0.3,71.29,Rain
uk,06/17/2012,67.7,54.6,61,,,0,,15.1,,19.9,0.2,66.8,Clear
uk,06/18/2012,67.4,52.4,59.1,,,0.13,,10.9,,20.6,0.2,71.1,Rain
uk,06/19/2012,70.1,51,61,,,0.01,,8.3,,20.7,0.2,66.72,Rain
uk,06/20/2012,71,53,63.1,,,0,,11.3,,22.4,0.2,63.47,Clear
uk,06/21/2012,66.8,53,60.6,,,0.21,,19.7,36.9,11.7,0.3,83.88,Rain
uk,06/22/2012,65,52.8,58.8,,,0.43,,24.4,39.9,17,0.3,76.95,Rain
uk,06/23/2012,65.4,51.5,58.7,,,0.01,,17.1,,21,0.2,69.94,Rain
uk,06/24/2012,69.2,53,60.3,,,0.45,,20.6,35.8,18.6,0.2,76.59,Rain
uk,06/25/2012,71,54.2,63.3,,,0,,10.3,,22.8,0.2,68.33,Clear
uk,06/26/2012,74.9,58.4,65.3,,,0,,12,,21.8,0.3,66.76,Clear
uk,06/27/2012,74.6,64.1,67.5,,,0,,10.9,,17.3,0.3,81.51,Clear
uk,06/28/2012,82.1,62.3,71.4,,85.2,0.01,,17.1,,19.6,0.1,73.65,Rain
uk,06/29/2012,70.8,57.5,63,,,0,,22.4,38,17.1,0.2,74.03,Clear
uk,06/30/2012,69.2,57.5,63.5,,,0.24,,20.8,31.1,19,0.2,69.17,Rain
uk,07/01/2012,65.6,52.4,59.3,,,0.05,,17.5,31.1,22,0.1,69.58,Rain
uk,07/02/2012,64.7,55.5,59.8,,,0.12,,18.5,,14.6,0.3,82.28,Rain
uk,07/03/2012,66.8,60.2,62.9,,,0.24,,14.5,,14.2,0.3,88.94,Rain
uk,07/04/2012,70.8,60.9,65.5,,,0.3,,12,,16,0.3,84.9,Rain
uk,07/05/2012,73.1,60,65.9,,,0.03,,8.3,,20.9,0.3,69.59,Rain
uk,07/06/2012,66.3,59.1,61.8,,,0.23,,11.4,,14.4,0.2,82,Rain
uk,07/07/2012,66.8,56.6,61.3,,,0.02,,14.5,,14.8,0.2,79.23,Rain
uk,07/08/2012,66.5,58.4,61,,,0.75,,10.9,,12.2,0.2,89.48,Rain
uk,07/09/2012,64.7,58.4,61.3,,,0.06,,13.6,,13.1,0.3,85.81,Rain
uk,07/10/2012,64.5,56.6,59.9,,,0.09,,12.3,28.9,17.8,0.2,83.87,Rain
uk,07/11/2012,68.3,53.7,58.9,,,0.32,,15,34.4,22.3,0.2,78.91,Rain
uk,07/12/2012,67.4,50.3,57.8,,,0.25,,14.4,,19.8,0.2,79.5,Rain
uk,07/13/2012,68.1,57.5,61.2,,,0.31,,16.1,,16.4,0.2,83.13,Rain
uk,07/14/2012,62.7,55.7,58.8,,,0.39,,10.8,,15.7,0.3,87.74,Rain
uk,07/15/2012,66.5,55.1,59.9,,,0.08,,13.4,,20.9,0.2,68.02,Rain
uk,07/16/2012,63.2,56,59.9,,,0.1,,16.6,,16.2,3.7,84.29,Rain
uk,07/17/2012,72.8,56.6,65.6,,,0,,15.6,,17,0.2,77.2,Clear
uk,07/18/2012,65.9,59.1,62.7,,,0.07,,15.6,,16.2,0.3,85.2,Rain
uk,07/19/2012,70.1,57.5,63,,,0,,16.9,,18.1,0.2,70.87,Clear
uk,07/20/2012,65.9,56.6,60.1,,,0.03,,8.6,,20.8,0.2,77.24,Rain
uk,07/21/2012,68.6,54.2,61,,,0,,6.4,,21.1,0.2,68.26,Clear
uk,07/22/2012,74.4,54.2,64.3,,,0,,12.8,,23.3,0.1,64.94,Clear
uk,07/23/2012,82.1,55.1,69.2,,80.7,0,,12.4,,24.8,0,56.76,Clear
uk,07/24/2012,83.9,57.8,72.1,,82.4,0,,5.8,,21.3,0,56.89,Clear
uk,07/25/2012,86.3,60.9,73.8,,84.3,0,,10.8,,21.7,0,55.62,Clear
uk,07/26/2012,80.9,62,70.5,,80.8,0,,8.7,,16.3,0,57.88,Clear
uk,07/27/2012,75.5,61.4,68.7,,,0,,9.8,,10,0.2,74.13,Clear
uk,07/28/2012,71.3,59.6,64.6,,,0.01,,14.5,,26.2,0.2,52.82,Rain
uk,07/29/2012,67.3,52.1,58.1,,,0.16,,12.9,,23.5,0.1,75.22,Rain
uk,07/30/2012,69.2,50.3,59.8,,,0,,16.3,,27.1,0.1,63.18,Clear
uk,07/31/2012,68.6,52.4,61.1,,,0.17,,12.5,,14.6,0.3,84.59,Rain
uk,08/01/2012,74.4,57.5,65.1,,,0.01,,14.5,,15.7,0.2,78.07,Rain
uk,08/02/2012,71.7,60.9,65.5,,,0.09,,18.7,30,16.8,0.2,72.24,Rain
uk,08/03/2012,72.2,55.7,64,,,0.02,,17.8,,18,0.1,72.16,Rain
uk,08/04/2012,71.8,58.4,63.8,,,0.09,,15.1,,17.5,0.2,77.19,Rain
uk,08/05/2012,70.1,55.7,62.4,,,0.32,,12.8,,16.2,0.2,80.13,Rain
uk,08/06/2012,71.3,59.3,63.5,,,0.39,,14.7,,19.5,0.2,77.44,Rain
uk,08/07/2012,67.7,52.4,60.3,,,0.02,,12.8,,22.3,0.2,78.19,Rain
uk,08/08/2012,74.6,59.3,66.6,,,0.04,,6.8,,18,0.2,76.91,Rain
uk,08/09/2012,81.2,56.4,68.8,,80.7,0,,7.1,,17.5,0.1,67.16,Clear
uk,08/10/2012,78.5,59.3,69.1,,,0,,7.7,,16.9,0.1,69.55,Clear
uk,08/11/2012,73.7,61.1,67.1,,,0,,13.4,,15.8,0.1,65.51,Clear
uk,08/12/2012,78.5,62,69.2,,,0,,10.8,,13.7,0.2,69.21,Clear
uk,08/13/2012,74.4,60.2,66.4,,,0,,12.8,,17,0.3,77.5,Clear
uk,08/14/2012,76.2,64.5,69.2,,,0.06,,9.4,,18.8,0.2,73.18,Rain
uk,08/15/2012,73.7,63.8,67.9,,,0.02,,18.2,31.1,17.9,0.2,75.7,Rain
uk,08/16/2012,71.9,61.4,66.4,,,0.03,,15.7,28.9,16,0.2,70.32,Rain
uk,08/17/2012,82.1,64.5,72.3,,81.1,0.01,,16.2,,22.5,0.2,62.01,Rain
uk,08/18/2012,87.1,69.9,77.4,,88.4,0,,11.8,,25.7,0.1,58.03,Clear
uk,08/19/2012,85.2,65.4,75.2,,86,0.03,,10.3,,17,0.1,71.47,Rain
uk,08/20/2012,76.7,62.9,69.3,,,0,,10.4,,20.6,0.1,74.2,Clear
uk,08/21/2012,71.9,62,66.4,,,0,,10.8,,16.1,0.2,74.56,Clear
uk,08/22/2012,71.3,56.4,63.8,,,0.03,,15.7,,18.2,0.1,70.92,Rain
uk,08/23/2012,72.8,55.7,63.8,,,0,,8.9,,18.2,0.2,68.8,Clear
uk,08/24/2012,68.6,58.2,62.8,,,0.04,,14.5,,16.5,0.3,74.79,Rain
uk,08/25/2012,70.4,58.8,62.6,,,0.62,,14.7,,15.3,0.3,89.19,Rain
uk,08/26/2012,70.4,58.4,63.1,,,0.46,,17.2,,23.3,0.2,67.9,Rain
uk,08/27/2012,70.4,55.7,63.6,,,0.02,,16.7,,19.2,0.2,74.7,Rain
uk,08/28/2012,74,59.3,65.4,,,0.13,,16.2,,17.7,0.1,74.59,Rain
uk,08/29/2012,68.3,57.5,60.5,,,0.12,,18.8,39.1,14.1,0.2,84.34,Rain
uk,08/30/2012,63.2,53.3,59.1,,,0.06,,20.2,39.1,19.8,0.2,79.11,Rain
uk,08/31/2012,65.4,47.4,56.7,44.5,,0.01,,12.8,,26.3,0.1,58.01,Rain
uk,09/01/2012,69.5,56.4,62.1,,,0,,13.4,,21.3,0.2,71.08,Clear
uk,09/02/2012,65.4,54.8,60.9,,,0.03,,9.2,,14.3,0.2,86.5,Rain
uk,09/03/2012,77.1,61.4,66.7,,,0,,5.3,,14.1,0.2,70.28,Clear
uk,09/04/2012,78.2,56.9,66.2,,,0,,9.7,,15.3,0.1,76.56,Clear
uk,09/05/2012,68.6,55.1,61.6,,,0,,11.4,,17.2,0,57.8,Clear
uk,09/06/2012,70.1,48.8,60.1,,,0,,9.8,,16.7,0.1,66.15,Clear
uk,09/07/2012,79.4,52.8,64.8,,,0,,9.7,,15.3,0,63.39,Clear
uk,09/08/2012,81.8,51,65.3,,80.1,0,,7.4,,18.9,0.1,62.16,Clear
uk,09/09/2012,82.7,53.3,65.5,,80.9,0,,17,,18,0.1,67.08,Clear
